image,class_x,candidate_num,rating,class_index,centre,radius,blob_score,blob_contrast,blob_brightness,blob_response,final_score,vessel_centre
papilledema_0300_PPE,papilledema,1,4,1978,"[73.0, 70.0]",35.918785545899944,0.4846819937229156,0.01558762788772583,0.6673217415809631,-0.009845733642578125,-1.6686329805912834,"[111.0, 158.0]"
papilledema_0306_PPE,papilledema,1,4,1979,"[196.0, 176.0]",181.01933598375618,0.4530826732516289,0.041565001010894775,0.585691511631012,-0.007668070495128632,0.8091925821590654,"[183.0, 144.0]"
papilledema_0311_PPE,papilledema,1,4,1980,"[26.0, 47.0]",35.918785545899944,0.6993901073932647,0.006136417388916016,0.9889600872993469,-0.004908144474029541,-3.544160026283735,"[155.0, 147.0]"
papilledema_0311_PPE,papilledema,2,4,1981,"[152.0, 51.0]",35.918785545899944,0.7134223103523254,0.025065898895263672,0.9800574779510498,-0.011580884456634521,-1.674000863385435,"[155.0, 147.0]"
papilledema_0311_PPE,papilledema,3,4,1982,"[165.0, 188.0]",35.918785545899944,0.713916790485382,0.02407735586166382,0.9827715158462524,-0.009496867656707764,-0.17492546172223356,"[155.0, 147.0]"
papilledema_0311_PPE,papilledema,4,4,1983,"[35.0, 57.0]",45.254833995939045,0.6998741030693053,0.0057795047760009766,0.9902651309967041,-0.004545032978057861,-2.314563036811941,"[155.0, 147.0]"
papilledema_0311_PPE,papilledema,5,4,1984,"[159.0, 66.0]",45.254833995939045,0.7204131066799163,0.031498610973358154,0.980692446231842,-0.012148916721343994,-0.7920451392891863,"[155.0, 147.0]"
papilledema_0311_PPE,papilledema,6,3,1985,"[166.0, 171.0]",45.254833995939045,0.7164024710655212,0.02609074115753174,0.9834204912185669,-0.009586930274963379,0.4166201655439229,"[155.0, 147.0]"
papilledema_0311_PPE,papilledema,7,4,1986,"[50.0, 180.0]",45.254833995939045,0.6985683262348175,0.0030342936515808105,0.9930705428123474,-0.0019232630729675293,-1.4320853320761584,"[155.0, 147.0]"
papilledema_0311_PPE,papilledema,8,3,1987,"[160.0, 82.0]",57.01751796098172,0.7176444172859192,0.028568923473358154,0.9807759523391724,-0.012661635875701904,-0.1433683257948679,"[155.0, 147.0]"
papilledema_0311_PPE,papilledema,9,2,1988,"[150.0, 98.0]",71.83757109179989,0.7196815490722656,0.028207719326019287,0.9842345714569092,-0.01254814863204956,0.31436376988362147,"[155.0, 147.0]"
papilledema_0311_PPE,papilledema,10,2,1989,"[134.0, 112.0]",90.50966799187809,0.7262491941452026,0.03382241725921631,0.9857355356216431,-0.012059509754180908,0.5490353221980684,"[155.0, 147.0]"
papilledema_0311_PPE,papilledema,11,2,1990,"[134.0, 114.0]",90.50966799187809,0.726968878507614,0.034323930740356445,0.9860472083091736,-0.012059509754180908,0.567833853564396,"[155.0, 147.0]"
papilledema_0312_PPE,papilledema,1,2,1991,"[107.0, 126.0]",35.918785545899944,0.7027281641960144,0.1157764196395874,0.8033120632171631,-0.12316650152206421,0.17364566456786124,"[91.0, 101.0]"
papilledema_0323_PPE,papilledema,1,4,1992,"[191.0, 68.0]",35.918785545899944,0.7107450067996979,0.021873891353607178,0.9813055396080017,-0.00978618860244751,-0.6927899852444086,"[155.0, 117.0]"
papilledema_0323_PPE,papilledema,2,4,1993,"[189.0, 180.0]",35.918785545899944,0.7074995577335357,0.018353760242462158,0.9820418953895569,-0.008582353591918945,-0.9930825674743202,"[155.0, 117.0]"
papilledema_0323_PPE,papilledema,3,4,1994,"[182.0, 70.0]",45.254833995939045,0.7115376651287079,0.02123856544494629,0.9832558035850525,-0.010100185871124268,-0.1977354935460498,"[155.0, 117.0]"
papilledema_0323_PPE,papilledema,4,4,1995,"[181.0, 176.0]",45.254833995939045,0.7067189931869506,0.016034424304962158,0.9842921495437622,-0.008400321006774902,-0.4247052875068582,"[155.0, 117.0]"
papilledema_0323_PPE,papilledema,5,4,1996,"[172.0, 78.0]",57.01751796098172,0.7083679556846618,0.01680600643157959,0.9852694272994995,-0.009366750717163086,0.2538416912241057,"[155.0, 117.0]"
papilledema_0323_PPE,papilledema,6,3,1997,"[171.0, 168.0]",57.01751796098172,0.7036539137363433,0.011913418769836426,0.9860473275184631,-0.007536828517913818,0.06255280883765157,"[155.0, 117.0]"
papilledema_0323_PPE,papilledema,7,3,1998,"[158.0, 92.0]",71.83757109179989,0.7077418982982635,0.014698624610900879,0.9877544045448303,-0.008075952529907227,0.6494959915633546,"[155.0, 117.0]"
papilledema_0323_PPE,papilledema,8,3,1999,"[158.0, 94.0]",71.83757109179989,0.7083209455013275,0.015105605125427246,0.988000214099884,-0.008075952529907227,0.6771212242150257,"[155.0, 117.0]"
papilledema_0323_PPE,papilledema,9,2,2000,"[142.0, 114.0]",90.50966799187809,0.7110886871814728,0.017281293869018555,0.9891226887702942,-0.007107555866241455,0.8525940448116156,"[155.0, 117.0]"
papilledema_0324_PPE,papilledema,1,3,2001,"[111.0, 186.0]",35.918785545899944,0.6716706275939941,0.04737448692321777,0.8875013589859009,-0.01522594690322876,-0.09147876165597268,"[80.0, 162.0]"
papilledema_0325_PPE,papilledema,1,4,2002,"[40.0, 196.0]",35.918785545899944,0.6161199271678924,0.028625190258026123,0.8375882506370544,-0.005914807319641113,-2.940106755540289,"[163.0, 126.0]"
papilledema_0325_PPE,papilledema,2,1,2003,"[147.0, 131.0]",57.01751796098172,0.6824268102645873,0.11031967401504517,0.809773325920105,-0.02632904052734375,0.706001677840282,"[163.0, 126.0]"
papilledema_0326_PPE,papilledema,1,4,2004,"[232.0, 188.0]",228.07007184392688,0.5021887496113777,-0.050659775733947754,0.7894781231880188,-0.001069195568561554,0.5655465858092635,"[159.0, 121.0]"
papilledema_0365_PPE,papilledema,1,4,2005,"[172.0, 36.0]",181.01933598375618,0.705014531314373,0.0662570595741272,0.9101577997207642,-0.008235059678554535,0.812093539518661,"[171.0, 70.0]"
papilledema_0374_PPE,papilledema,1,4,2006,"[28.0, 216.0]",181.01933598375618,0.6371378853917121,0.06189364194869995,0.8190457820892334,-0.009560979902744293,0.560204126717576,"[71.0, 149.0]"
papilledema_0383_PPE,papilledema,1,2,2007,"[88.0, 198.0]",35.918785545899944,0.604793781042099,0.032162368297576904,0.8149877190589905,-0.010700047016143799,0.29513268843705875,"[92.0, 173.0]"
papilledema_0385_PPE,papilledema,1,3,2008,"[16.0, 184.0]",181.01933598375618,0.7304675459861755,0.08499807119369507,0.9186910390853882,-0.011928737163543701,0.5195153711973453,"[45.0, 102.0]"
papilledema_0391_PPE,papilledema,1,1,2009,"[95.0, 84.0]",57.01751796098172,0.6436749279499054,0.1424674391746521,0.7071313261985779,-0.031077802181243896,0.6384351885994768,"[103.0, 65.0]"
papilledema_0416_PPE,papilledema,1,4,2010,"[36.0, 52.0]",181.01933598375618,0.7189694613218307,0.16702383756637573,0.7860372066497803,-0.008597895503044128,0.4817479328761679,"[112.0, 107.0]"
papilledema_0431_PPE,papilledema,1,2,2011,"[135.0, 119.0]",35.918785545899944,0.7784009933471678,0.10265207290649414,0.9368969202041626,-0.09960538148880005,0.21402720058811286,"[161.0, 108.0]"
papilledema_0533_WHC,papilledema,1,4,2066,"[387.0, 127.0]",35.918785545899944,0.735437422990799,0.09058207273483276,0.8917326331138611,-0.10321253538131714,-4.3548092120555895,"[250.0, 262.0]"
papilledema_0533_WHC,papilledema,2,4,2067,"[354.0, 407.0]",45.254833995939045,0.7769324719905852,0.12226498126983643,0.9000138640403748,-0.12328892946243286,-2.943014491635809,"[250.0, 262.0]"
papilledema_0533_WHC,papilledema,3,4,2068,"[280.0, 12.0]",143.67514218359977,0.5614979237318038,0.038368821144104004,0.7339527606964111,-0.046810850501060486,-0.7525200421832272,"[250.0, 262.0]"
papilledema_0534_WHC,papilledema,1,4,2069,"[463.0, 238.0]",35.918785545899944,0.7765535235404968,0.09016436338424683,0.9490622282028198,-0.11022800207138062,-2.953951199371462,"[322.0, 221.0]"
papilledema_0534_WHC,papilledema,2,2,2070,"[258.0, 220.0]",57.01751796098172,0.766905528306961,0.1457093358039856,0.8741961717605591,-0.04629436135292053,-0.12259905924040604,"[322.0, 221.0]"
papilledema_0535_WHC,papilledema,1,4,2071,"[388.0, 146.0]",45.254833995939045,0.8218705832958222,0.14212995767593384,0.9399798512458801,-0.10877364873886108,-3.20663770501454,"[248.0, 275.0]"
papilledema_0536_WHC,papilledema,1,4,2072,"[526.0, 220.0]",35.918785545899944,0.7644427895545959,0.10139983892440796,0.9246425628662109,-0.07896578311920166,-0.9727564246758311,"[456.0, 231.0]"
papilledema_0537_WHC,papilledema,1,4,2073,"[270.0, 117.0]",35.918785545899944,0.7579393208026886,0.10969871282577515,0.9105557203292847,-0.05425801873207092,-1.007613130937583,"[210.0, 157.0]"
papilledema_0540_WHC,papilledema,1,2,2074,"[264.0, 219.0]",57.01751796098172,0.7086493968963623,0.054752349853515625,0.9209320545196533,-0.04622304439544678,0.48179832335725925,"[276.0, 246.0]"
papilledema_0541_WHC,papilledema,1,4,2075,"[395.0, 361.0]",35.918785545899944,0.7575651943683624,0.04400646686553955,0.9903243184089661,-0.10165852308273315,-4.457393808279862,"[275.0, 206.0]"
papilledema_0541_WHC,papilledema,2,4,2076,"[375.0, 389.0]",57.01751796098172,0.7690673410892487,0.05831557512283325,0.9831591248512268,-0.1127018928527832,-2.6574753067988435,"[275.0, 206.0]"
papilledema_0542_WHC,papilledema,1,4,2077,"[438.0, 237.0]",35.918785545899944,0.7604982614517211,0.04617500305175781,0.9919024705886841,-0.09995764493942261,-2.9476732139498343,"[297.0, 222.0]"
papilledema_0542_WHC,papilledema,2,4,2078,"[416.0, 173.0]",45.254833995939045,0.7653636276721955,0.04927551746368408,0.9908856749534607,-0.11234068870544434,-1.8437499999999996,"[297.0, 222.0]"
papilledema_0542_WHC,papilledema,3,4,2079,"[435.0, 229.0]",45.254833995939045,0.7612045586109161,0.05142241716384888,0.9856133460998535,-0.099263995885849,-2.0533185071737927,"[297.0, 222.0]"
papilledema_0542_WHC,papilledema,4,4,2080,"[292.0, 76.0]",57.01751796098172,0.7677639663219452,0.056704580783843994,0.9824967384338379,-0.11655834317207336,-1.5621176889828559,"[297.0, 222.0]"
papilledema_0544_WHC,papilledema,1,4,2081,"[294.0, 114.0]",71.83757109179989,0.7432512760162353,0.08985346555709839,0.9214221239089966,-0.04201161861419678,-1.6005624981867586,"[404.0, 265.0]"
papilledema_0547_WHC,papilledema,1,3,2082,"[278.0, 191.0]",57.01751796098172,0.7374134361743927,0.05209857225418091,0.953052818775177,-0.09088945388793945,0.013938642051083194,"[313.0, 235.0]"
papilledema_0548_WHC,papilledema,1,1,2083,"[303.0, 216.0]",57.01751796098172,0.7806353449821472,0.08840245008468628,0.9522325992584229,-0.1283503770828247,0.803913949829421,"[293.0, 211.0]"
papilledema_0548_WHC,papilledema,2,4,2084,"[311.0, 396.0]",57.01751796098172,0.6917903125286101,0.03806358575820923,0.9222083687782288,-0.040904343128204346,-2.259938692897414,"[293.0, 211.0]"
papilledema_0548_WHC,papilledema,3,4,2085,"[304.0, 400.0]",71.83757109179989,0.7212716907262802,0.07135331630706787,0.9167946577072144,-0.04081057012081146,-1.635387476528987,"[293.0, 211.0]"
papilledema_0549_WHC,papilledema,1,4,2086,"[301.0, 75.0]",35.918785545899944,0.803940850496292,0.1121969223022461,0.9561418890953064,-0.11222302913665771,-3.7414894725321917,"[387.0, 222.0]"
papilledema_0550_WHC,papilledema,1,3,2087,"[209.0, 225.0]",45.254833995939045,0.7161230504512787,0.07898139953613281,0.8941589593887329,-0.056151896715164185,-0.4674196102342367,"[272.0, 204.0]"
papilledema_0551_WHC,papilledema,1,4,2088,"[325.0, 72.0]",57.01751796098172,0.8053713798522949,0.1298431158065796,0.9384649395942688,-0.09301403164863586,-2.0712359057910366,"[233.0, 221.0]"
papilledema_0552_WHC,papilledema,1,4,2089,"[423.0, 165.0]",35.918785545899944,0.7131224632263182,0.05808514356613159,0.9282497763633728,-0.02631238102912903,-4.490809914288345,"[247.0, 254.0]"
papilledema_0552_WHC,papilledema,2,4,2090,"[407.0, 282.0]",35.918785545899944,0.7288700997829437,0.0459369421005249,0.9484128952026367,-0.0952206552028656,-3.52218864210783,"[247.0, 254.0]"
papilledema_0552_WHC,papilledema,3,4,2091,"[342.0, 426.0]",35.918785545899944,0.72943115234375,0.07388722896575928,0.9282681941986084,-0.02878093719482422,-4.470444702390671,"[247.0, 254.0]"
papilledema_0552_WHC,papilledema,4,4,2092,"[416.0, 168.0]",45.254833995939045,0.7235505908727645,0.06910890340805054,0.9273471832275391,-0.026493296027183533,-3.1901227793765177,"[247.0, 254.0]"
papilledema_0553_WHC,papilledema,1,4,2093,"[176.0, 432.0]",35.918785545899944,0.8329320430755615,0.1522539258003235,0.9654673337936401,-0.024254918098449707,-4.1426014386888435,"[238.0, 258.0]"
papilledema_0554_WHC,papilledema,1,4,2094,"[275.0, 106.0]",45.254833995939045,0.7226105540990828,0.03448516130447388,0.9705860614776611,-0.043575748801231384,-2.6301821794849354,"[208.0, 256.0]"
papilledema_0557_WHC,papilledema,1,4,2095,"[394.0, 184.0]",45.254833995939045,0.7017978161573409,0.07791924476623535,0.8865352869033813,-0.016519352793693542,-1.9849884840648881,"[272.0, 242.0]"
papilledema_0558_WHC,papilledema,1,4,2096,"[429.0, 257.0]",35.918785545899944,0.7280042052268981,0.0753169059753418,0.9119925498962402,-0.07146257162094116,-2.606940917436552,"[300.0, 269.0]"
papilledema_0558_WHC,papilledema,2,2,2097,"[327.0, 272.0]",45.254833995939045,0.7832062304019928,0.0901484489440918,0.9538202881813049,-0.12691789865493774,0.39970710274067056,"[300.0, 269.0]"
papilledema_0561_WHC,papilledema,1,3,2098,"[258.0, 335.0]",35.918785545899944,0.7476866841316222,0.05309438705444336,0.9678466320037842,-0.08549827337265015,-0.4296621538122345,"[207.0, 341.0]"
papilledema_0566_WHC,papilledema,1,2,2099,"[245.0, 282.0]",35.918785545899944,0.7736319541931151,0.061497390270233154,0.9885672330856323,-0.10068750381469727,0.1573910019266267,"[275.0, 286.0]"
papilledema_0566_WHC,papilledema,2,4,2100,"[152.0, 164.0]",71.83757109179989,0.7412760376930236,0.03784412145614624,0.986018717288971,-0.06609407067298889,-1.4115877225076838,"[275.0, 286.0]"
papilledema_0567_WHC,papilledema,1,4,2101,"[254.0, 53.0]",35.918785545899944,0.755858963727951,0.04969203472137451,0.9792775511741638,-0.10336321592330933,-2.741012236792203,"[244.0, 187.0]"
papilledema_0567_WHC,papilledema,2,4,2102,"[353.0, 94.0]",35.918785545899944,0.755407154560089,0.048813462257385254,0.9793936610221863,-0.10509064793586731,-2.989080774837394,"[244.0, 187.0]"
papilledema_0568_WHC,papilledema,1,4,2103,"[261.0, 183.0]",35.918785545899944,0.6541941538453102,0.005120813846588135,0.9248128533363342,-0.008521713316440582,-4.9865026586446755,"[282.0, 397.0]"
papilledema_0568_WHC,papilledema,2,3,2104,"[294.0, 340.0]",71.83757109179989,0.6637361854314804,0.022275805473327637,0.9133031964302063,-0.010740712285041809,0.18915043157003597,"[282.0, 397.0]"
papilledema_0569_WHC,papilledema,1,4,2105,"[54.0, 317.0]",35.918785545899944,0.6684564888477325,0.016472578048706055,0.9220660328865051,-0.0326884388923645,-4.659929978562396,"[257.0, 328.0]"
papilledema_0569_WHC,papilledema,2,3,2106,"[169.0, 322.0]",57.01751796098172,0.677254056930542,0.019248247146606445,0.9248017072677612,-0.05322307348251343,-0.5469685710479335,"[257.0, 328.0]"
papilledema_0570_WHC,papilledema,1,2,2107,"[343.0, 253.0]",57.01751796098172,0.7699964702129363,0.11276054382324219,0.9068707823753357,-0.11213189363479614,0.2001227230695073,"[299.0, 241.0]"
papilledema_0570_WHC,papilledema,2,2,2108,"[358.0, 256.0]",71.83757109179989,0.7911691725254059,0.14650851488113403,0.8880678415298462,-0.11506584286689758,0.15257539897744854,"[299.0, 241.0]"
papilledema_0571_WHC,papilledema,1,4,2109,"[316.0, 294.0]",35.918785545899944,0.730321854352951,0.07694530487060547,0.9135813117027283,-0.06934815645217896,-2.5697883706783307,"[420.0, 219.0]"
papilledema_0571_WHC,papilledema,2,3,2110,"[389.0, 234.0]",45.254833995939045,0.7873475968837738,0.10116958618164062,0.949888288974762,-0.10628104209899902,0.23901277113213015,"[420.0, 219.0]"
papilledema_0572_WHC,papilledema,1,4,2111,"[530.0, 133.0]",35.918785545899944,0.7217659831047057,0.07035839557647705,0.9060748815536499,-0.08577585220336914,-2.594132176153123,"[409.0, 178.0]"
papilledema_0572_WHC,papilledema,2,3,2112,"[500.0, 184.0]",90.50966799187809,0.7746091485023499,0.13920456171035767,0.8712235689163208,-0.12774044275283813,-0.007600510650178194,"[409.0, 178.0]"
papilledema_0573_WHC,papilledema,1,4,2113,"[458.0, 103.0]",35.918785545899944,0.7582935035228728,0.07060283422470093,0.9479755759239197,-0.12053883075714111,-2.696512631830032,"[356.0, 188.0]"
papilledema_0573_WHC,papilledema,2,4,2114,"[316.0, 223.0]",45.254833995939045,0.7213865637779235,0.06366026401519775,0.922360897064209,-0.060368359088897705,-0.17447627956038336,"[356.0, 188.0]"
papilledema_0573_WHC,papilledema,3,3,2115,"[324.0, 188.0]",71.83757109179989,0.7455866992473602,0.0932665467262268,0.910477340221405,-0.07493007183074951,0.5545506409298304,"[356.0, 188.0]"
papilledema_0573_WHC,papilledema,4,1,2116,"[416.0, 164.0]",114.03503592196344,0.7662832140922545,0.1238359808921814,0.8990557193756104,-0.06554114818572998,0.43331470750939904,"[356.0, 188.0]"
papilledema_0573_WHC,papilledema,5,1,2117,"[374.0, 178.0]",114.03503592196344,0.7933336615562439,0.15065258741378784,0.8994950652122498,-0.06517264246940613,0.8194304047392502,"[356.0, 188.0]"
papilledema_0574_WHC,papilledema,1,3,2118,"[493.0, 256.0]",35.918785545899944,0.6909786343574523,0.031125307083129883,0.9288438558578491,-0.048313140869140625,-0.7236447677091207,"[461.0, 309.0]"
papilledema_0575_WHC,papilledema,1,4,2119,"[421.0, 172.0]",45.254833995939045,0.7017363905906676,0.026891708374023438,0.9465326070785522,-0.061359286308288574,-1.708854116596167,"[313.0, 230.0]"
papilledema_0577_WHC,papilledema,1,4,2120,"[371.0, 122.0]",57.01751796098172,0.7911759376525878,0.1161150336265564,0.9339348673820496,-0.10653248429298401,-2.08048626077863,"[278.0, 271.0]"
papilledema_0578_WHC,papilledema,1,4,2121,"[338.0, 185.0]",35.918785545899944,0.6950312316417694,0.02610677480697632,0.9365427494049072,-0.06672266125679016,-2.0254147299872876,"[443.0, 213.0]"
papilledema_0582_WHC,papilledema,1,4,2122,"[298.0, 221.0]",35.918785545899944,0.7795768618583679,0.08068376779556274,0.9732650518417358,-0.08803778886795044,-1.707416368570657,"[214.0, 270.0]"
papilledema_0584_WHC,papilledema,1,4,2123,"[376.0, 368.0]",45.254833995939045,0.7552334427833557,0.07026803493499756,0.9570920467376709,-0.07500487565994263,-3.693953890378558,"[344.0, 158.0]"
papilledema_0585_WHC,papilledema,1,4,2124,"[398.0, 140.0]",35.918785545899944,0.4806039273738861,0.08555427193641663,0.5506519079208374,-0.047966599464416504,-2.794907640096123,"[272.0, 192.0]"
papilledema_0585_WHC,papilledema,2,4,2125,"[126.0, 188.0]",35.918785545899944,0.4511347949504852,0.07120350003242493,0.5325535535812378,-0.03571903705596924,-3.0662506268603504,"[272.0, 192.0]"
papilledema_0585_WHC,papilledema,3,4,2126,"[385.0, 240.0]",35.918785545899944,0.5258090257644654,0.056207239627838135,0.6634833812713623,-0.02581709623336792,-2.4180483780950746,"[272.0, 192.0]"
papilledema_0585_WHC,papilledema,4,4,2127,"[312.0, 272.0]",35.918785545899944,0.5048792302608489,0.05699563026428223,0.6327406764030457,-0.024825632572174072,-1.4901376185365294,"[272.0, 192.0]"
papilledema_0585_WHC,papilledema,5,4,2128,"[144.0, 325.0]",35.918785545899944,0.31266304254531857,0.01278764009475708,0.4264901876449585,-0.006661355495452881,-4.139058273966054,"[272.0, 192.0]"
papilledema_0585_WHC,papilledema,6,4,2129,"[103.0, 348.0]",35.918785545899944,0.2804139345884323,0.014781028032302856,0.3762335479259491,-0.01134711503982544,-5.403152965027155,"[272.0, 192.0]"
papilledema_0585_WHC,papilledema,7,4,2130,"[195.0, 426.0]",35.918785545899944,0.3214193135499954,0.025638610124588013,0.4183296859264374,-0.014749616384506226,-5.858340356147883,"[272.0, 192.0]"
papilledema_0585_WHC,papilledema,8,4,2131,"[125.0, 192.0]",45.254833995939045,0.45035972595214846,0.07694393396377563,0.5231863260269165,-0.03592681884765625,-2.2482717760757023,"[272.0, 192.0]"
papilledema_0585_WHC,papilledema,9,4,2132,"[400.0, 249.0]",45.254833995939045,0.5669212639331818,0.06977701187133789,0.7026143670082092,-0.02657097578048706,-2.096195371944413,"[272.0, 192.0]"
papilledema_0585_WHC,papilledema,10,4,2133,"[227.0, 258.0]",45.254833995939045,0.4582282543182373,0.04988366365432739,0.5764132738113403,-0.0242764949798584,-0.7651409734777559,"[272.0, 192.0]"
papilledema_0585_WHC,papilledema,11,4,2134,"[224.0, 236.0]",71.83757109179989,0.4618717074394226,0.07074791193008423,0.5511211156845093,-0.026695072650909424,0.09357622488113881,"[272.0, 192.0]"
papilledema_0586_WHC,papilledema,1,4,2135,"[320.0, 423.0]",35.918785545899944,0.6628130555152892,0.053534626960754395,0.8574941158294678,-0.045162737369537354,-2.4254103544016856,"[323.0, 300.0]"
papilledema_0586_WHC,papilledema,2,4,2136,"[325.0, 418.0]",45.254833995939045,0.6675012111663818,0.06454241275787354,0.8483954071998596,-0.04541006684303284,-1.6078307556281328,"[323.0, 300.0]"
papilledema_0590_WHC,papilledema,1,4,2137,"[268.0, 166.0]",35.918785545899944,0.7175058662891387,0.04892820119857788,0.9394590258598328,-0.05478173494338989,-1.974255438448611,"[206.0, 253.0]"
papilledema_0590_WHC,papilledema,2,4,2138,"[287.0, 284.0]",35.918785545899944,0.7552241086959838,0.08752065896987915,0.9264607429504395,-0.0959046483039856,-1.4145990213771604,"[206.0, 253.0]"
papilledema_0590_WHC,papilledema,3,4,2139,"[290.0, 274.0]",45.254833995939045,0.7590851306915283,0.097145676612854,0.9189978241920471,-0.09320488572120667,-0.913281090496114,"[206.0, 253.0]"
papilledema_0591_WHC,papilledema,1,2,2140,"[314.0, 250.0]",71.83757109179989,0.7788421630859375,0.07791155576705933,0.9662442803382874,-0.12279805541038513,0.5648934291468063,"[345.0, 254.0]"
papilledema_0592_WHC,papilledema,1,4,2141,"[350.0, 435.0]",57.01751796098172,0.7405965276062488,0.1707276701927185,0.8137557506561279,-0.0011991597712039948,-2.915834003339994,"[225.0, 250.0]"
papilledema_0593_WHC,papilledema,1,4,2142,"[397.0, 124.0]",35.918785545899944,0.7284328684210777,0.05586254596710205,0.9596415758132935,-0.004106096923351288,-4.858773118520854,"[239.0, 263.0]"
papilledema_0593_WHC,papilledema,2,3,2143,"[282.0, 268.0]",35.918785545899944,0.7299827575683593,0.024158895015716553,0.9796984195709229,-0.10017484426498413,-0.20521117253554122,"[239.0, 263.0]"
papilledema_0593_WHC,papilledema,3,4,2144,"[348.0, 419.0]",45.254833995939045,0.8054446280002594,0.09738832712173462,0.982983410358429,-0.09983956813812256,-3.205244586376635,"[239.0, 263.0]"
papilledema_0593_WHC,papilledema,4,4,2145,"[284.0, 476.0]",143.67514218359977,0.5767104417085647,-0.032926857471466064,0.8596689105033875,-0.039345309138298035,-0.5152351852216996,"[239.0, 263.0]"
papilledema_0595_WHC,papilledema,1,4,2146,"[347.0, 108.0]",35.918785545899944,0.8292556226253509,0.1782248616218567,0.8962811231613159,-0.1181698739528656,-4.748929114609663,"[199.0, 252.0]"
papilledema_0597_WHC,papilledema,1,4,2147,"[134.0, 49.0]",35.918785545899944,0.2572526067495346,-0.07688590884208679,0.4754696786403656,-0.006548702716827393,-4.193966865854114,"[255.0, 191.0]"
papilledema_0597_WHC,papilledema,2,4,2148,"[161.0, 235.0]",35.918785545899944,0.6928680300712584,-0.0035459399223327637,0.9923572540283203,-0.00881946086883545,-1.8895254776919979,"[255.0, 191.0]"
papilledema_0597_WHC,papilledema,3,4,2149,"[225.0, 303.0]",35.918785545899944,0.6937586724758148,-0.002752363681793213,0.9928178191184998,-0.007692813873291016,-2.228067501806759,"[255.0, 191.0]"
papilledema_0597_WHC,papilledema,4,4,2150,"[234.0, 300.0]",45.254833995939045,0.6938883423805237,-0.00288468599319458,0.993221640586853,-0.007589399814605713,-1.4528761816488003,"[255.0, 191.0]"
papilledema_0597_WHC,papilledema,5,4,2151,"[136.0, 237.0]",57.01751796098172,0.6944682598114014,-0.0033119916915893555,0.9936857223510742,-0.011001229286193848,-1.2375815567112385,"[255.0, 191.0]"
papilledema_0597_WHC,papilledema,6,4,2152,"[244.0, 294.0]",57.01751796098172,0.6955017745494841,-0.0019736886024475098,0.9942930340766907,-0.007351696491241455,-0.8167348738595452,"[255.0, 191.0]"
papilledema_0597_WHC,papilledema,7,4,2153,"[224.0, 274.0]",90.50966799187809,0.695163905620575,-0.0025693774223327637,0.9948275089263916,-0.006770133972167969,0.021096555770182324,"[255.0, 191.0]"
papilledema_0598_WHC,papilledema,1,4,2154,"[320.0, 88.0]",45.254833995939045,0.7959212064743042,0.10919713973999023,0.9494062066078186,-0.11069861054420471,-2.4930874819062288,"[325.0, 246.0]"
papilledema_0599_WHC,papilledema,1,4,2155,"[288.0, 464.0]",45.254833995939045,0.7449960470199585,0.13241183757781982,0.8546023964881897,-0.07181265950202942,-2.998351711174243,"[193.0, 310.0]"
papilledema_0600_WHC,papilledema,1,4,2156,"[143.0, 299.0]",35.918785545899944,0.700487932562828,0.03820151090621948,0.9301355481147766,-0.05595768988132477,-3.6567071519980594,"[274.0, 195.0]"
papilledema_0601_WHC,papilledema,1,3,2157,"[169.0, 321.0]",35.918785545899944,0.7357852280139923,0.07330530881881714,0.9144928455352783,-0.11167463660240173,-0.34703556588189555,"[123.0, 306.0]"
papilledema_0602_WHC,papilledema,1,4,2158,"[197.0, 314.0]",35.918785545899944,0.6606626629829406,0.015400528907775879,0.9099693894386292,-0.04141780734062195,-3.7253601004221943,"[355.0, 252.0]"
papilledema_0604_WHC,papilledema,1,3,2159,"[127.0, 206.0]",45.254833995939045,0.7514878690242767,0.046395301818847656,0.9836435914039612,-0.08271026611328125,-0.08725751606967513,"[166.0, 176.0]"
papilledema_0605_WHC,papilledema,1,3,2160,"[320.0, 233.0]",45.254833995939045,0.7580398797988891,0.05295592546463013,0.9749632477760315,-0.11304840445518494,-0.8968775741333437,"[405.0, 221.0]"
papilledema_0607_WHC,papilledema,1,4,2161,"[364.0, 236.0]",35.918785545899944,0.7522193729877471,0.05636870861053467,0.9710860848426819,-0.08045202493667603,-1.7819696667136533,"[267.0, 212.0]"
papilledema_0609_WHC,papilledema,1,3,2162,"[108.0, 252.0]",35.918785545899944,0.7911705076694489,0.09297746419906616,0.9707571864128113,-0.09331506490707397,-0.08292360352349082,"[145.0, 240.0]"
papilledema_0610_WHC,papilledema,1,4,2163,"[630.0, 4.0]",71.83757109179989,0.7425292834639549,0.11031436920166016,0.9013192057609558,-0.0064573511481285095,-4.0444689207653814,"[355.0, 240.0]"
papilledema_0611_WHC,papilledema,1,4,2164,"[455.0, 248.0]",45.254833995939045,0.7621922969818115,0.07722407579421997,0.9550853371620178,-0.08204242587089539,-1.1034059062030797,"[365.0, 217.0]"
papilledema_0611_WHC,papilledema,2,4,2165,"[430.0, 138.0]",57.01751796098172,0.8027585089206696,0.10890769958496094,0.9616845846176147,-0.10335800051689148,-0.7942462910588537,"[365.0, 217.0]"
